Classname,game_id,SetupID,MutantID,turn,attempt,submission
Document,1014,setup_353,98139,8,1,1
Document,1014,setup_353,98289,9,1,1
Document,1014,setup_353,98347,10,1,2
Document,1014,setup_353,98455,11,1,2
Document,1014,setup_353,98520,12,1,3
Document,1014,setup_353,98559,13,1,2
Document,1014,setup_353,98595,14,1,1
Document,1014,setup_353,98612,15,1,2
Document,1014,setup_353,98628,16,1,1
Document,1014,setup_353,98644,17,1,1
Document,1014,setup_353,98660,18,1,1
Document,1014,setup_353,98676,19,1,1
Document,1014,setup_353,98693,20,1,2
Document,1015,setup_352,95154,1,1,2
Document,1015,setup_352,95408,2,1,1
Document,1015,setup_352,95704,3,1,3
Document,1015,setup_352,95936,4,1,1
Document,1015,setup_352,96169,5,1,1
Document,1015,setup_352,96408,6,1,1
Document,1015,setup_352,96600,7,1,1
Document,1015,setup_352,96892,8,1,1
Document,1015,setup_352,97154,9,1,1
Document,1015,setup_352,97398,10,1,1
Document,1015,setup_352,97623,11,1,2
Document,1015,setup_352,97859,12,1,1
Document,1015,setup_352,97992,13,1,1
Document,1015,setup_352,98103,14,1,1
Document,1015,setup_352,98205,15,1,2
Document,1015,setup_352,98306,16,1,2
Document,1015,setup_352,98333,17,1,1
Document,1015,setup_352,98381,18,1,1
Document,1015,setup_352,98430,19,1,1
Document,1015,setup_352,98479,20,2,1
Document,1016,setup_358,95170,1,1,1
Document,1016,setup_358,95486,2,1,1
Document,1016,setup_358,95904,3,3,1
Document,1016,setup_358,96141,4,2,1
Document,1016,setup_358,96471,5,2,1
Document,1016,setup_358,96780,6,1,1
Document,1016,setup_358,96996,7,1,1
Document,1016,setup_358,97431,8,2,1
Document,1016,setup_358,97686,9,3,1
Document,1016,setup_358,97960,11,1,1
Document,1016,setup_358,98155,12,1,1
Document,1016,setup_358,98273,14,3,1
Document,1016,setup_358,98365,16,3,2
Document,1017,setup_348,95047,1,1,1
Document,1017,setup_348,95258,2,1,3
Document,1017,setup_348,95424,3,1,1
Document,1017,setup_348,95516,4,1,2
Document,1017,setup_348,95722,5,1,3
Document,1017,setup_348,95832,6,1,1
Document,1017,setup_348,95952,7,1,1
Document,1017,setup_348,96102,8,1,1
Document,1017,setup_348,96300,9,1,1
Document,1017,setup_348,96359,10,1,1
Document,1017,setup_348,96461,11,1,1
Document,1017,setup_348,96536,12,1,1
Document,1017,setup_348,96659,13,1,1
Document,1017,setup_348,96700,14,1,1
Document,1017,setup_348,96860,15,1,1
Document,1017,setup_348,97012,16,1,1
Document,1017,setup_348,97140,17,1,2
Document,1017,setup_348,97289,18,1,1
Document,1017,setup_348,97390,19,1,1
Document,1017,setup_348,97487,20,1,1
Document,1018,setup_351,95093,1,1,2
Document,1018,setup_351,95229,2,1,1
Document,1018,setup_351,95326,3,1,1
Document,1018,setup_351,95499,4,1,1
Document,1018,setup_351,95670,5,1,2
Document,1018,setup_351,95814,6,1,2
Document,1018,setup_351,95964,7,1,2
Document,1018,setup_351,96083,8,1,1
Document,1018,setup_351,96284,9,1,1
Document,1018,setup_351,96386,10,1,2
Document,1018,setup_351,96487,11,1,1
Document,1018,setup_351,96616,12,1,1
Document,1018,setup_351,96794,13,1,1
Document,1018,setup_351,96908,14,1,1
Document,1018,setup_351,97090,15,1,2
Document,1018,setup_351,97236,16,1,2
Document,1018,setup_351,97354,17,1,1
Document,1018,setup_351,97549,18,1,3
Document,1018,setup_351,97656,19,1,1
Document,1018,setup_351,97786,20,1,1
CharRange,1019,setup_277,95107,1,1,5
CharRange,1019,setup_277,95246,2,1,2
CharRange,1019,setup_277,95306,3,2,2
CharRange,1019,setup_277,95539,4,1,2
CharRange,1019,setup_277,95663,5,1,3
CharRange,1019,setup_277,95735,6,1,2
CharRange,1019,setup_277,95987,7,3,1
CharRange,1019,setup_277,96099,9,1,1
CharRange,1019,setup_277,96810,15,1,1
CharRange,1019,setup_277,97053,17,2,1
CharRange,1019,setup_277,97531,20,3,1
Rational,1020,setup_40,95008,1,1,1
Rational,1020,setup_40,95013,2,1,2
Rational,1020,setup_40,95096,3,1,2
Rational,1020,setup_40,95591,4,3,1
Rational,1020,setup_40,95667,5,1,1
Rational,1020,setup_40,96205,7,1,1
Rational,1020,setup_40,96337,8,3,1
Rational,1020,setup_40,96621,10,2,1
Rational,1020,setup_40,96955,12,1,1
Rational,1020,setup_40,96994,13,1,1
Rational,1020,setup_40,97342,14,2,1
Rational,1020,setup_40,97469,16,1,1
Rational,1020,setup_40,97515,17,1,1
Rational,1020,setup_40,97675,18,1,1
Rational,1020,setup_40,98065,20,2,1
Document,1021,setup_357,95062,1,1,1
Document,1021,setup_357,95213,2,1,1
Document,1021,setup_357,95392,3,1,1
Document,1021,setup_357,95522,4,1,1
Document,1021,setup_357,95686,5,1,1
Document,1021,setup_357,96048,7,1,3
Document,1021,setup_357,96250,8,2,1
Document,1021,setup_357,96764,11,1,2
Document,1021,setup_357,96876,12,1,1
Document,1021,setup_357,97073,13,2,1
Document,1021,setup_357,97308,14,3,2
Document,1021,setup_357,97704,16,3,1
Document,1021,setup_357,97928,18,3,1
Document,1022,setup_356,95137,1,1,2
Document,1022,setup_356,95310,2,1,3
Document,1022,setup_356,95610,3,3,2
Document,1022,setup_356,95737,4,1,1
Document,1022,setup_356,96268,7,2,1
Document,1022,setup_356,96507,8,3,1
Document,1022,setup_356,96671,9,1,1
Document,1022,setup_356,96844,10,1,2
Document,1022,setup_356,97056,11,1,2
Document,1022,setup_356,97219,12,1,1
Document,1022,setup_356,97567,14,3,1
Document,1022,setup_356,97894,16,2,3
Document,1022,setup_356,98048,17,2,1
Document,1022,setup_356,98241,20,3,2
Document,1023,setup_354,95078,1,1,1
Document,1023,setup_354,95276,2,1,3
Document,1023,setup_354,95441,3,2,1
Document,1023,setup_354,95647,4,2,1
Document,1023,setup_354,95885,5,2,1
Document,1023,setup_354,96526,8,1,4
Document,1023,setup_354,96741,10,2,1
Document,1023,setup_354,97036,11,3,2
Document,1023,setup_354,97253,12,2,1
Document,1023,setup_354,97414,13,1,1
Document,1023,setup_354,97615,15,1,1
Document,1023,setup_354,97879,17,2,1
Document,1023,setup_354,98122,19,3,1
Rational,1024,setup_41,95010,1,1,1
Rational,1024,setup_41,95755,2,2,1
Rational,1024,setup_41,95830,3,1,1
Rational,1024,setup_41,95881,4,1,1
Rational,1024,setup_41,96220,5,1,1
Rational,1024,setup_41,96355,6,3,1
Rational,1024,setup_41,96924,8,1,1
Rational,1024,setup_41,97770,10,2,2
Rational,1024,setup_41,98089,13,1,1
Rational,1024,setup_41,98260,15,1,1
Rational,1024,setup_41,98402,16,1,1
Rational,1024,setup_41,98422,17,2,1
Rational,1024,setup_41,98428,18,2,1
Rational,1024,setup_41,98542,20,1,1
Document,1025,setup_349,95015,1,1,1
Document,1025,setup_349,95181,2,1,1
Document,1025,setup_349,95358,3,1,1
Document,1025,setup_349,95572,4,1,2
Document,1025,setup_349,95797,5,1,3
Document,1025,setup_349,95994,6,1,2
Document,1025,setup_349,96119,7,1,1
Document,1025,setup_349,96315,8,1,1
Document,1025,setup_349,96420,9,1,1
Document,1025,setup_349,96643,10,1,2
Document,1025,setup_349,96824,11,2,1
Document,1025,setup_349,96970,12,1,2
Document,1025,setup_349,97126,13,1,1
Document,1025,setup_349,97325,14,1,2
Document,1025,setup_349,97471,15,1,1
Document,1025,setup_349,97599,16,1,1
Document,1025,setup_349,97752,17,1,1
Document,1025,setup_349,97843,18,1,1
Document,1025,setup_349,97910,19,1,1
Document,1025,setup_349,98030,20,1,2
Document,1026,setup_355,95120,1,1,1
Document,1026,setup_355,95288,2,1,1
Document,1026,setup_355,95454,3,1,1
Document,1026,setup_355,95865,5,2,1
Document,1026,setup_355,96030,6,1,1
Document,1026,setup_355,96228,7,1,1
Document,1026,setup_355,96581,9,1,2
Document,1026,setup_355,96724,10,1,1
Document,1026,setup_355,97187,13,1,2
Document,1026,setup_355,97453,14,3,1
Document,1026,setup_355,97583,15,1,1
Document,1026,setup_355,97976,18,1,1
Document,1026,setup_355,98174,20,1,1
Document,1027,setup_350,95031,1,1,1
Document,1027,setup_350,95197,2,1,1
Document,1027,setup_350,95342,3,1,1
Document,1027,setup_350,95470,4,1,1
Document,1027,setup_350,95626,5,1,1
Document,1027,setup_350,95771,6,1,1
Document,1027,setup_350,95920,7,1,1
Document,1027,setup_350,96064,8,1,1
Document,1027,setup_350,96189,9,1,1
Document,1027,setup_350,96339,10,1,1
Document,1027,setup_350,96439,11,1,1
Document,1027,setup_350,96564,12,1,1
Document,1027,setup_350,96703,13,1,2
Document,1027,setup_350,96939,14,1,4
Document,1027,setup_350,97106,15,1,1
Document,1027,setup_350,97203,16,1,1
Document,1027,setup_350,97374,17,1,1
Document,1027,setup_350,97499,18,1,1
Document,1027,setup_350,97640,19,1,2
Document,1027,setup_350,97803,20,1,2
Rational,1028,setup_65,98783,1,3,2
Rational,1028,setup_65,98830,2,1,2
Rational,1028,setup_65,99012,3,3,5
Rational,1028,setup_65,99118,4,2,3
Rational,1028,setup_65,99278,5,3,5
Rational,1028,setup_65,99391,6,2,4
Rational,1028,setup_65,100013,11,3,2
Rational,1028,setup_65,100060,12,1,2
Rational,1028,setup_65,100480,15,3,4
Rational,1028,setup_65,100790,17,2,4
Rational,1029,setup_64,98722,1,1,4
Rational,1029,setup_64,99099,4,2,2
Rational,1029,setup_64,99179,5,2,2
Rational,1029,setup_64,99544,8,1,4
Rational,1029,setup_64,99620,9,2,2
Rational,1029,setup_64,99719,10,2,3
Rational,1029,setup_64,100000,12,3,4
Rational,1029,setup_64,100002,13,1,1
Rational,1029,setup_64,100307,16,2,5
Rational,1030,setup_59,98712,1,1,1
Rational,1030,setup_59,98882,3,3,1
Rational,1030,setup_59,98912,4,1,1
Rational,1030,setup_59,98993,7,3,1
Rational,1030,setup_59,99146,12,1,1
Rational,1030,setup_59,99309,14,3,1
Rational,1030,setup_59,99581,15,1,1
Rational,1030,setup_59,99609,16,2,1
Rational,1031,setup_52,98714,1,1,1
Rational,1031,setup_52,98737,2,2,1
Rational,1031,setup_52,98752,3,1,1
Rational,1031,setup_52,98937,4,2,1
Rational,1031,setup_52,98973,5,1,1
Rational,1031,setup_52,99102,6,2,1
Rational,1031,setup_52,99171,7,3,1
Rational,1031,setup_52,99300,10,1,1
Rational,1031,setup_52,99350,11,1,1
Rational,1031,setup_52,99724,17,1,1
Rational,1031,setup_52,99891,19,2,1
Rational,1031,setup_52,100098,20,2,1
Rational,1032,setup_58,98709,1,1,1
Rational,1032,setup_58,98724,2,1,1
Rational,1032,setup_58,98745,3,1,1
Rational,1032,setup_58,98750,5,1,1
Rational,1032,setup_58,98827,8,1,1
Rational,1032,setup_58,98862,10,3,1
Rational,1032,setup_58,98915,12,2,1
Rational,1032,setup_58,99184,17,1,1
Rational,1033,setup_62,98767,1,3,1
Rational,1033,setup_62,98908,2,3,2
Rational,1033,setup_62,99364,5,3,2
Rational,1033,setup_62,99452,6,3,2
Rational,1033,setup_62,99505,7,1,4
Rational,1033,setup_62,99873,10,3,1
Rational,1033,setup_62,100026,11,3,2
Rational,1033,setup_62,100466,15,2,1
Rational,1034,setup_60,98817,1,3,2
Rational,1034,setup_60,98851,2,1,2
Rational,1034,setup_60,99075,4,1,1
Rational,1034,setup_60,99253,6,1,1
Rational,1034,setup_60,99297,7,1,3
Rational,1034,setup_60,99475,9,1,2
Rational,1034,setup_60,99743,11,3,1
Rational,1034,setup_60,99969,13,3,1
Rational,1034,setup_60,100250,15,3,2
Rational,1034,setup_60,100850,20,3,4
Rational,1035,setup_53,98727,1,1,1
Rational,1035,setup_53,98975,2,1,1
Rational,1035,setup_53,99054,3,2,1
Rational,1035,setup_53,99091,4,1,1
Rational,1035,setup_53,99182,6,2,1
Rational,1035,setup_53,99207,7,2,1
Rational,1035,setup_53,99523,8,2,1
Rational,1035,setup_53,99539,9,1,1
Rational,1035,setup_53,99625,10,3,1
Rational,1035,setup_53,99819,15,1,1
Rational,1035,setup_53,100030,16,3,1
Rational,1035,setup_53,100130,18,2,1
Rational,1036,setup_61,98734,1,1,5
Rational,1036,setup_61,98790,2,1,3
Rational,1036,setup_61,98971,4,1,1
Rational,1036,setup_61,99130,5,2,3
Rational,1036,setup_61,99334,7,1,2
Rational,1036,setup_61,99458,8,1,5
Rational,1036,setup_61,99565,9,1,3
Rational,1036,setup_61,99659,10,1,3
Rational,1036,setup_61,100072,13,3,1
Rational,1036,setup_61,100087,14,1,2
Rational,1036,setup_61,100296,16,2,2
Rational,1036,setup_61,100338,17,1,3
Rational,1036,setup_61,100445,18,2,4
Rational,1036,setup_61,100568,19,1,3
Rational,1036,setup_61,100606,20,1,2
Rational,1037,setup_63,98743,1,1,5
Rational,1037,setup_63,98966,3,2,4
Rational,1037,setup_63,99251,5,3,2
Rational,1037,setup_63,99692,8,3,4
Rational,1037,setup_63,100222,12,3,3
Rational,1037,setup_63,101135,20,2,2
Rational,1038,setup_66,99371,1,1,4
Rational,1038,setup_66,99412,2,1,2
Rational,1038,setup_66,99510,3,1,2
Rational,1038,setup_66,99702,4,2,4
Rational,1038,setup_66,99707,5,1,1
Rational,1038,setup_66,99772,6,1,3
Rational,1038,setup_66,99976,8,1,1
Rational,1038,setup_66,100731,13,1,3
Rational,1038,setup_66,101039,16,1,2
Rational,1039,setup_67,99768,1,1,3
Rational,1039,setup_67,99941,2,2,5
Rational,1039,setup_67,100043,3,1,2
Rational,1039,setup_67,100310,5,1,2
Rational,1039,setup_67,100410,6,2,4
Rational,1039,setup_67,100535,7,2,4
Rational,1039,setup_67,100584,8,1,1
Rational,1039,setup_67,100691,9,2,1
Rational,1039,setup_67,101015,12,2,3
Rational,1039,setup_67,101106,13,2,1
Rational,1040,setup_68,100192,1,1,5
Rational,1040,setup_68,100502,3,2,1
Rational,1040,setup_68,100591,4,1,5
Rational,1040,setup_68,101202,9,1,2
Rational,1040,setup_68,101240,10,2,1
Rational,1040,setup_68,101392,12,3,4
Rational,1040,setup_68,101484,13,3,4
Rational,1040,setup_68,101668,18,2,1
Rational,1041,setup_69,100319,1,2,1
Rational,1041,setup_69,100682,3,3,3
Rational,1041,setup_69,100806,4,2,5
Rational,1041,setup_69,100924,5,3,3
Rational,1041,setup_69,101406,10,3,4
Rational,1041,setup_69,101521,13,2,1
Rational,1041,setup_69,101735,17,3,1
Rational,1042,setup_70,100701,1,2,4
Rational,1042,setup_70,100815,2,2,1
Rational,1042,setup_70,101072,3,3,3
Rational,1042,setup_70,101099,4,1,1
Rational,1042,setup_70,101126,5,1,4
Rational,1042,setup_70,101296,7,2,1
Rational,1042,setup_70,101371,9,1,1
Rational,1042,setup_70,101448,11,3,2
Rational,1042,setup_70,101679,15,2,5
Rational,1043,setup_71,100778,1,1,2
Rational,1043,setup_71,100873,2,1,3
Rational,1043,setup_71,100887,3,2,2
Rational,1043,setup_71,101058,4,3,5
Rational,1043,setup_71,101164,6,1,1
Rational,1043,setup_71,101225,7,2,3
Rational,1043,setup_71,101289,8,2,3
Rational,1043,setup_71,101368,9,3,4
Rational,1043,setup_71,101496,12,1,1
Rational,1043,setup_71,101573,14,2,1
Rational,1043,setup_71,101724,17,3,4
